dat_iniciosemana;dat_fimsemana;ano_referencia;mes_referencia;num_revisao;nom_semanaoperativa;cod_usinaplanejamento;id_subsistema;nom_subsistema;nom_usina;val_cvu
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;326;N;Norte;JAGUATI II;289.25
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;21;N;Norte;MARANHAO V;293.89
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;36;N;Norte;MARANHAOIV;293.89
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;46;N;Norte;N.VENECIA2;308.35
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;176;N;Norte;P. ITAQUI;309.35
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;329;N;Norte;PAU RAINHA;555.69
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;323;N;Norte;BONFIM;555.69
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;324;N;Norte;CANTA;555.69
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;330;N;Norte;SANTA LUZ;555.69
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;116;N;Norte;PARNAIB_IV;759.24
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;322;N;Norte;BBF BALIZA;876.44
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;73;N;Norte;GERAMAR1;900.08
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;70;N;Norte;GERAMAR2;900.08
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;327;N;Norte;M.C.SUCUBA;1721.1
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;328;N;Norte;PALMAPLAN;1840.09
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;57;NE;Nordeste;MARACANAU;0.0
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;144;NE;Nordeste;PETROLINA;0.0
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;106;NE;Nordeste;ERB CANDEI;118.93
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;147;NE;Nordeste;PROSPERIDA;224.31
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;223;NE;Nordeste;PROSP_III;228.55
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;241;NE;Nordeste;PROSP_II;271.14
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;224;NE;Nordeste;PSERGIPE I;300.35
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;167;NE;Nordeste;P.PECEM1;306.64
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;163;NE;Nordeste;P.PECEM2;317.47
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;83;NE;Nordeste;JS_PEREIRA;450.86
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;98;NE;Nordeste;PERNAMBU_3;741.18
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;96;NE;Nordeste;TERMOPE;806.73
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;170;NE;Nordeste;SUAPE II;875.88
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;43;NE;Nordeste;C.FURTADO;984.89
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;55;NE;Nordeste;GLOBAL II;1104.92
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;53;NE;Nordeste;GLOBAL I;1104.92
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;152;NE;Nordeste;TERMOCABO;1504.27
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;151;NE;Nordeste;POTIGUAR;1838.2
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;161;NE;Nordeste;POTIGUAR_3;1838.2
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;67;NE;Nordeste;TERMONE;1840.95
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;69;NE;Nordeste;TERMOPB;1840.95
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;52;NE;Nordeste;CAMPINA_GR;2085.48
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;58;NE;Nordeste;TERMOCEARA;2237.72
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;235;NE;Nordeste;C.MURICY 2;2295.76
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;162;NE;Nordeste;PECEM 2;2319.64
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;35;S;Sul;URUGUAIANA;0.0
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;254;S;Sul;B.BONITA I;0.0
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;107;S;Sul;PAMPA SUL;105.94
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;149;S;Sul;SAO SEPE;118.84
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;24;S;Sul;J.LACER. C;346.07
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;25;S;Sul;J.LACER. B;405.38
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;27;S;Sul;J.LAC. A2;415.07
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;26;S;Sul;J.LAC. A1;517.23
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;156;S;Sul;CANDIOTA_3;519.71
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;48;S;Sul;ARAUCARIA;969.68
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;64;S;Sul;S.TIARAJU;1375.2
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;194;SE;Sudeste/Centro-Oeste;TNORTE 2;0.0
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;434;SE;Sudeste/Centro-Oeste;W.ARJONA O;0.0
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;183;SE;Sudeste/Centro-Oeste;ATLANTICO;0.0
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;182;SE;Sudeste/Centro-Oeste;PALMEIR_GO;0.0
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;153;SE;Sudeste/Centro-Oeste;DAIA;0.0
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;108;SE;Sudeste/Centro-Oeste;XAVANTES;0.0
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;65;SE;Sudeste/Centro-Oeste;ATLAN_CSA;0.0
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;248;SE;Sudeste/Centro-Oeste;MPPAULINIA;0.0
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;13;SE;Sudeste/Centro-Oeste;ANGRA 2;20.12
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;1;SE;Sudeste/Centro-Oeste;ANGRA 1;31.17
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;236;SE;Sudeste/Centro-Oeste;M.AZUL;128.17
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;229;SE;Sudeste/Centro-Oeste;O.PINTADA;152.33
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;146;SE;Sudeste/Centro-Oeste;UTE STA VI;164.56
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;4;SE;Sudeste/Centro-Oeste;ST.CRUZ 34;310.41
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;211;SE;Sudeste/Centro-Oeste;BAIXADA FL;314.89
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;86;SE;Sudeste/Centro-Oeste;SANTA CRUZ;319.46
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;97;SE;Sudeste/Centro-Oeste;CUBATAO;342.53
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;238;SE;Sudeste/Centro-Oeste;UTE GNA II;445.95
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;137;SE;Sudeste/Centro-Oeste;UTE GNA I;617.01
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;246;SE;Sudeste/Centro-Oeste;KARKEY 019;703.1
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;245;SE;Sudeste/Centro-Oeste;KARKEY 013;703.1
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;68;SE;Sudeste/Centro-Oeste;TRES LAGOA;766.64
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;12;SE;Sudeste/Centro-Oeste;CUIABA CC;825.02
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;249;SE;Sudeste/Centro-Oeste;PORSUD I;834.61
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;250;SE;Sudeste/Centro-Oeste;PORSUD II;836.73
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;334;SE;Sudeste/Centro-Oeste;W.ARJONA;841.11
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;63;SE;Sudeste/Centro-Oeste;AUR.CHAVES;841.37
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;47;SE;Sudeste/Centro-Oeste;TERMORIO;842.32
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;15;SE;Sudeste/Centro-Oeste;LUIZORMELO;914.11
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;15;SE;Sudeste/Centro-Oeste;LUIZORMELO;914.11
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;251;SE;Sudeste/Centro-Oeste;POVOACAO I;958.82
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;60;SE;Sudeste/Centro-Oeste;NORTEFLU;966.31
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;49;SE;Sudeste/Centro-Oeste;VIANA;975.44
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;90;SE;Sudeste/Centro-Oeste;M.LAGO;1011.95
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;62;SE;Sudeste/Centro-Oeste;SEROPEDICA;1068.51
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;54;SE;Sudeste/Centro-Oeste;JUIZ DE FO;1078.63
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;253;SE;Sudeste/Centro-Oeste;VIANA I;1096.46
2026-01-17;2026-01-23;2026;1;3;PMO Janeiro 2026 - Revisão 3;110;SE;Sudeste/Centro-Oeste;FGASPARIAN;1294.25
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;240;N;Norte;BARCARENA;0.0
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;212;N;Norte;MARANHAO3;116.1
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;209;N;Norte;TAMBAQUI;149.0
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;207;N;Norte;PONTA NEGR;149.0
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;205;N;Norte;MANAUARA;149.0
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;204;N;Norte;JARAQUI;149.0
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;203;N;Norte;C. ROCHA;149.0
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;140;N;Norte;UTE MAUA 3;149.0
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;201;N;Norte;APARECIDA;149.0
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;239;N;Norte;PARNAIBA_V;231.22
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;326;N;Norte;JAGUATI II;289.25
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;21;N;Norte;MARANHAO V;293.89
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;36;N;Norte;MARANHAOIV;293.89
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;46;N;Norte;N.VENECIA2;308.35
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;176;N;Norte;P. ITAQUI;309.35
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;329;N;Norte;PAU RAINHA;555.69
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;324;N;Norte;CANTA;555.69
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;330;N;Norte;SANTA LUZ;555.69
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;323;N;Norte;BONFIM;555.69
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;116;N;Norte;PARNAIB_IV;759.24
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;322;N;Norte;BBF BALIZA;876.44
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;70;N;Norte;GERAMAR2;900.08
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;73;N;Norte;GERAMAR1;900.08
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;327;N;Norte;M.C.SUCUBA;1721.1
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;328;N;Norte;PALMAPLAN;1840.09
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;144;NE;Nordeste;PETROLINA;0.0
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;57;NE;Nordeste;MARACANAU;0.0
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;106;NE;Nordeste;ERB CANDEI;118.93
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;147;NE;Nordeste;PROSPERIDA;224.31
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;223;NE;Nordeste;PROSP_III;228.55
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;241;NE;Nordeste;PROSP_II;271.14
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;224;NE;Nordeste;PSERGIPE I;300.35
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;167;NE;Nordeste;P.PECEM1;306.64
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;163;NE;Nordeste;P.PECEM2;317.47
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;83;NE;Nordeste;JS_PEREIRA;450.86
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;98;NE;Nordeste;PERNAMBU_3;741.18
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;96;NE;Nordeste;TERMOPE;806.73
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;170;NE;Nordeste;SUAPE II;875.88
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;43;NE;Nordeste;C.FURTADO;984.89
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;55;NE;Nordeste;GLOBAL II;1104.92
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;53;NE;Nordeste;GLOBAL I;1104.92
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;152;NE;Nordeste;TERMOCABO;1504.27
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;151;NE;Nordeste;POTIGUAR;1838.2
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;161;NE;Nordeste;POTIGUAR_3;1838.2
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;67;NE;Nordeste;TERMONE;1840.95
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;69;NE;Nordeste;TERMOPB;1840.95
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;52;NE;Nordeste;CAMPINA_GR;2085.48
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;58;NE;Nordeste;TERMOCEARA;2237.72
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;235;NE;Nordeste;C.MURICY 2;2295.76
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;162;NE;Nordeste;PECEM 2;2319.64
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;35;S;Sul;URUGUAIANA;0.0
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;254;S;Sul;B.BONITA I;0.0
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;107;S;Sul;PAMPA SUL;105.94
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;149;S;Sul;SAO SEPE;118.84
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;24;S;Sul;J.LACER. C;346.07
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;25;S;Sul;J.LACER. B;405.38
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;27;S;Sul;J.LAC. A2;415.07
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;26;S;Sul;J.LAC. A1;517.23
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;156;S;Sul;CANDIOTA_3;519.71
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;48;S;Sul;ARAUCARIA;969.68
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;64;S;Sul;S.TIARAJU;1375.2
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;65;SE;Sudeste/Centro-Oeste;ATLAN_CSA;0.0
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;108;SE;Sudeste/Centro-Oeste;XAVANTES;0.0
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;153;SE;Sudeste/Centro-Oeste;DAIA;0.0
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;182;SE;Sudeste/Centro-Oeste;PALMEIR_GO;0.0
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;183;SE;Sudeste/Centro-Oeste;ATLANTICO;0.0
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;194;SE;Sudeste/Centro-Oeste;TNORTE 2;0.0
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;434;SE;Sudeste/Centro-Oeste;W.ARJONA O;0.0
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;248;SE;Sudeste/Centro-Oeste;MPPAULINIA;0.0
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;13;SE;Sudeste/Centro-Oeste;ANGRA 2;20.12
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;1;SE;Sudeste/Centro-Oeste;ANGRA 1;31.17
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;236;SE;Sudeste/Centro-Oeste;M.AZUL;128.17
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;229;SE;Sudeste/Centro-Oeste;O.PINTADA;152.33
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;146;SE;Sudeste/Centro-Oeste;UTE STA VI;164.56
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;4;SE;Sudeste/Centro-Oeste;ST.CRUZ 34;310.41
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;211;SE;Sudeste/Centro-Oeste;BAIXADA FL;314.89
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;86;SE;Sudeste/Centro-Oeste;SANTA CRUZ;319.46
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;97;SE;Sudeste/Centro-Oeste;CUBATAO;342.53
2026-01-24;2026-01-30;2026;1;4;PMO Janeiro 2026 - Revisão 4;238;SE;Sudeste/Centro-Oeste;UTE GNA II;445.95
